generation,i,fitness,hash,mom_hash,dad_hash,values
0,63,14.692328422057605,-5577927176024771325,0,0,-2.26264331647712  -3.0939899231346932
0,64,15.139040719635156,4027378120437351422,0,0,-3.3416502927782235  1.9930915785307937
0,65,15.489242961758585,3858890724135367548,0,0,-2.6904844254337172  -2.87237471759121
0,66,15.636299480208312,159611222488127890,0,0,3.8801230573415806  -0.7621971792748488
0,67,15.722618328185604,-3111206233692020270,0,0,-0.3584716650527948  3.948938641399722
0,68,15.817706122443113,-6210624585699818290,0,0,3.6568399096478226  -1.5637224810208545
0,69,15.864533571302303,3499772768590475625,0,0,1.862302665064501  3.5208468235633257
0,70,15.96159709936123,4603745289603421534,0,0,0.7538091167700873  3.923438404618522
0,71,16.351591112040442,8632554532622254188,0,0,1.6457345211137246  3.6936633574345974
0,72,16.47364296905497,9079927949841664097,0,0,2.126346644628428  3.457208833138721
0,73,16.62924249168167,2615595538848400592,0,0,-3.4782142366197846  2.128677574424346
0,74,16.95662079080931,170531590369395186,0,0,3.506891907180303  2.1583164601518954
0,75,17.091959231462397,-9086516664777768895,0,0,-1.3194184759147642  3.9180472325990605
0,76,17.12202854720076,8073706111787480531,0,0,3.9127254890178618  -1.3463312351686318
0,77,17.272071760190634,4197777483271073944,0,0,3.7540336336197475  -1.7830600769021636
0,78,17.517685870366442,-4113341223179752645,0,0,3.6645453376587254  2.0220764917802043
0,79,17.939421008844032,2655416591711812791,0,0,-4.108021828218726  -1.031299019548892
0,80,18.063837183359492,-738363882438638236,0,0,3.8288353544181026  1.8449544742669115
0,81,18.23976375856167,-1208292085580123412,0,0,2.7532732591084788  -3.264850703974049
0,82,18.814479869850743,-261139517592212453,0,0,4.19881277134333  -1.088324942769801
0,83,19.510558702580028,2571254962590735120,0,0,-2.0942077669749266  3.8890683371884736
0,84,19.766725697054518,5827783770526831326,0,0,-3.2577266177057167  3.025548376963454
0,85,19.920326857002955,5501999742938799773,0,0,-3.8981333987078406  -2.1736795676643363
0,86,20.067243400684855,2105040844413574635,0,0,3.7070796042419145  2.51491634224649
0,87,20.20709341548312,8515617105329805707,0,0,-2.8519230803106415  3.4747126729378044
0,88,20.89641099338392,8661668979544921830,0,0,-1.3960483371050554  -4.352868023941242
0,89,21.215015689309237,-4272045353530144482,0,0,3.885868422491593  -2.472861155097862
0,90,21.26702248539979,-7298064686567859440,0,0,2.5668335854347015  -3.8312384198956115
0,91,21.27712502725677,-6756254533946898418,0,0,-4.105145577160588  -2.103545772636201
0,92,21.541881063573026,2922073063962886728,0,0,-2.7149235192815104  3.7644483457772564
0,93,21.97649980922354,7617350331237260500,0,0,3.211527437008292  -3.4150536350936704
0,94,22.5673016012704,2632843697507067196,0,0,-2.930574970757292  -3.73885436224003
0,95,23.076419161054016,-6118241565279474602,0,0,0.9208982019873817  4.71469677313721
0,96,23.473780948727626,4771770283051259130,0,0,-0.6303780397231034  -4.8037906361291896
0,97,23.52532506682421,-3821258318059848727,0,0,1.8947617552525697  -4.464885548102707
0,98,23.628868817474537,9164686394538968222,0,0,1.2504152991448532  -4.697374841029724
0,99,23.690737296908114,8263744188268147090,0,0,-4.536302785505444  1.7642829521150132
0,100,23.694041010539788,-5822735679800412520,0,0,2.6937797146717832  4.054330013622793
0,101,23.784280331627105,-1499685226025595706,0,0,-4.39998297835986  -2.103432937312383
0,102,24.24609063292709,-6922653460352506309,0,0,-3.9207612060783905  2.9788793526824504
0,103,24.48854738787363,-8356904395999365981,0,0,-2.783241264761546  -4.09171302146206
0,104,24.58845537585632,-3828895146796286230,0,0,1.1202144285908355  -4.830483931226066
0,105,25.304407103982836,878880245169256455,0,0,1.6475309261628173  4.752899004956862
0,106,25.391055827397704,7375876274151775742,0,0,-0.4309637165159419  5.020490623678573
0,107,25.418375636974364,-345723968423254310,0,0,-3.0442303434797897  4.0188353104862715
0,108,25.526312459714692,8453654057725633909,0,0,4.697908543075536  1.859023340523886
0,109,25.562877571516175,-5388023151105777728,0,0,-5.013493931086717  -0.6540307137075727
0,110,25.850821626598048,3899626675703629606,0,0,-3.7025005388535783  -3.4845819528871766
0,111,25.962799398010205,784752209833110425,0,0,-0.8802427769221177  5.018762003889669
0,112,26.02078289883139,-456162148198052712,0,0,-3.741241307675873  3.4675490445804966
0,113,26.45862673313262,480737031028063524,0,0,-4.377881043951032  2.700515561545026
0,114,26.924952800239172,-832675246296550924,0,0,-2.200924046554983  -4.6990303405633815
0,115,27.437271163981542,4974692048379420098,0,0,1.589176880240685  -4.9911710056148175
0,116,27.6176531163783,-1336780191388403935,0,0,2.469358365410467  4.638957035752287
0,117,27.64077005390822,3557750459998810525,0,0,-2.720217979210121  -4.499020359977295
0,118,27.854649347554634,-5878808435642183343,0,0,-4.474704885204184  2.7985113074426637
0,119,28.080097448711253,-470628523546049241,0,0,-4.962807555791677  -1.8575894629568426
0,120,28.156961462623325,4142144365979857694,0,0,2.2010886655697615  4.8282678207534895
0,121,28.74180364268567,7431598621534883291,0,0,4.990060422114872  -1.9598726046170496
0,122,28.800093749807782,81793347757900670,0,0,-4.567027155988326  2.818218711575269
0,123,29.40060730418044,5815699097072896225,0,0,2.2491327426451484  -4.933762176082462
0,124,30.079065263774716,9206663906240538003,0,0,-2.5679109181557136  -4.846122035214487
0,125,30.395019025641854,8198030684869961958,0,0,-4.318965110353976  -3.4265958911413703
0,126,30.585385127862857,-5284511359722026821,0,0,3.371813605655041  4.3836352650035115
0,127,30.64071795971828,-335747870123839993,0,0,-5.065617317161703  2.231644943934799
0,128,31.26646738120191,-266265887305442031,0,0,3.7086475815945255  4.184782013048587
0,129,31.632422782262648,8312226104798407129,0,0,-2.5148637461574688  5.030694099279489
0,130,31.69901504828053,-5144124740837289320,0,0,-4.2802144302204645  -3.6577013928986926
0,131,31.79840548029319,-3705476751006463842,0,0,2.9927253209913074  4.7793305633101655
0,132,31.992862380283107,4008544442079326861,0,0,-3.9836915170671885  4.015353568134446
0,133,32.03641964336772,3501343661614442069,0,0,3.9424848250594478  -4.0611861626307775
0,134,32.07684385372492,-1263203481646738504,0,0,4.833408461185123  -2.952118984910495
0,135,32.72420281492597,-6751711619538341508,0,0,4.150442598768882  3.9367536180526423
0,136,33.471800884002505,5641403035180129042,0,0,4.560491623005176  -3.5600164382348183
0,137,33.55495892089125,-8625985247893938529,0,0,4.108781652664514  4.083242859740126
0,138,33.968811501459,1432366548512528446,0,0,3.66806762790758  -4.529248434183696
0,139,34.049776727317195,-7209269836501119541,0,0,-4.735079055421618  3.4101030873310423
0,140,34.150099536570096,-8563920795395581367,0,0,5.096364182556617  -2.8595754327039744
0,141,34.53156525710477,3279338665541831331,0,0,4.656385844575996  -3.58463891117879
0,142,37.369810352506846,6880974278903817845,0,0,4.730004540859432  -3.872578907647461
0,143,37.99724038596539,-4779731957807689483,0,0,-5.0482114721381945  3.5373438224941767
0,144,43.80232199249271,897401390603135808,0,0,-4.9701501833065755  -4.370346570681817
0,145,44.712749144076525,2163508437168269237,0,0,4.8470607947333795  -4.606381529599469
0,146,45.4364552373514,-5402127995763328511,0,0,4.961274551727711  -4.5631359896161765
0,147,45.861197609267954,3163576656183659994,0,0,4.566797406817698  5.00055587453546
0,148,47.18347384132812,-2669627374275894380,0,0,-4.819772146901624  -4.894207831026328
0,149,48.98185776314439,478304545255806224,0,0,-4.840943901802856  5.054415881458721
1,0,0.11562394956964467,-8501018236066020607,-5783408921376479644,3668616543399647546,0.1967787211631098  -0.27731225084199895
1,1,0.2845327842823281,-7407145879339113661,3668616543399647546,5628226002221646158,0.1967787211631098  -0.495793222200283
1,2,0.2910487050770901,8685108273009877141,4352100873532649827,8147214733056683252,0.5000012507192579  -0.20260171360644463
1,3,0.8890492715578677,8012994172599400375,686079403609016292,-651084249389132620,0.1272219573052249  -0.9342718261498071
1,4,0.8891009527798602,-8056058272297067815,-6118241565279474602,4352100873532649827,0.9208982019873817  -0.20260171360644463
1,5,0.89732020852943,4227500572181886770,-2692036725528384243,-581357820332081986,0.606232989865215  -0.7278748316355719
1,6,0.9040810521863787,-3857933083385096034,6912175298239031805,-8003145565942162711,-0.9507795028520114  0.009969410356720054
1,7,1.088014472272089,2999221793524388757,-8003145565942162711,-8267582762948710619,-1.0430316788713698  0.009969410356720054
1,8,1.1382436671108713,3603686754555143990,-2692036725528384243,-6002590031211919202,0.606232989865215  0.8779095791196001
1,9,1.3059048810269447,-4885057640517168377,-8267582762948710619,-6140734768720475395,-1.0430316788713698  0.4668937758181366
1,10,1.3941215269971727,908018102915055322,500953012293068644,-1226356433903770473,-1.08498014114656  0.4657677750926563
1,11,1.4895479435157,-8096153325127158643,-3463323687429782577,6293629975949944644,-0.520070316269047  1.1041172082942614
1,12,1.5028612107466917,-1742755648749144251,3668616543399647546,5628226002221646158,-1.223404303938977  -0.07837805719892987
1,13,1.7620198616567428,-1407691833141680464,7050614088551154823,6293629975949944644,-0.520070316269047  -1.2212889616272458
1,14,1.8125156085582548,2766344496256062916,5628226002221646158,2352668042686110486,-1.223404303938977  -0.5619586440849913
1,15,1.857638360272049,8730892536635283556,-6002590031211919202,-941456155242032906,-0.22764308665350796  1.3438069003286568
1,16,2.029340045087001,1987868475104820381,-5783408921376479644,3668616543399647546,-1.4223912700929806  -0.07837805719892987
1,17,2.177525098831809,-2432084874291782129,5628226002221646158,-9108189090349588730,-1.223404303938977  0.8251103004661839
1,18,2.1901057235722163,-8262884343133811885,-8262884343133811885,-8262884343133811885,-1.4521369294780913  0.28531397024709015
1,19,2.1901057235722163,-8262884343133811885,-8262884343133811885,-8262884343133811885,-1.4521369294780913  0.28531397024709015
1,20,2.4175181493321567,-584150049404912190,4352100873532649827,8147214733056683252,1.2360465132297431  0.9432428989739341
1,21,2.6774457357937083,2248089347133639809,2229217654174053538,-1235889598781034061,1.6353044873861133  0.05678881341029651
1,22,2.772027871967232,-8992197464954307608,-6210624585699818290,5023589339170592312,-0.5716641271911467  -1.5637224810208545
1,23,2.7837968525420025,5214549548651693728,5628226002221646158,2352668042686110486,1.5931057508408735  -0.495793222200283
1,24,2.81912569119175,-2563089797545676549,-7050229690777724476,2229217654174053538,1.6353044873861133  -0.38066379487231394
1,25,2.8833863739928707,-8119594007923834501,-8886455489642158939,-8826024942760373139,-1.5466915652150943  0.7008078025288764
1,26,3.451130877989834,-5889828889938026222,-3111206233692020270,7028947867941103032,-0.3584716650527948  1.8228079831249673
1,27,3.7397705941174393,-6895102571123474969,-366730902126098850,5628226002221646158,-1.8692136514956497  -0.495793222200283
1,28,4.023761445466212,-2243925749368172393,-366730902126098850,-581357820332081986,-1.8692136514956497  -0.7278748316355719
1,29,4.1199238796963105,3764694183816539865,-581357820332081986,-3821258318059848727,1.8947617552525697  -0.7278748316355719
1,30,4.232416326359981,-1254761291740620332,2229217654174053538,-1235889598781034061,-1.1443822593303605  1.7096214700599432
1,31,4.340403386321142,-3967153285864722575,-1321274626323464502,-563886094069734150,1.91758547048238  -0.8144135004504847
1,32,4.444312676893904,-4274223938014540873,-6002590031211919202,-941456155242032906,1.9166604936148577  0.8779095791196001
1,33,4.524588702712005,-8425845693407803097,6912175298239031805,8661668979544921830,-1.3960483371050554  -1.6048793547111928
1,34,4.546302026371746,-5643029428363200362,7083059793998546730,4027378120437351422,-0.7575539492084875  1.9930915785307937
1,35,4.546451292921245,3049898805426289213,-651084249389132620,-941456155242032906,1.9166604936148577  -0.9342718261498071
1,36,4.579221136466257,-897598726220752644,-2692036725528384243,-6002590031211919202,-0.22764308665350796  -2.1277687284019193
1,37,4.708126910858858,881563452737296155,-4644773130510083918,-5941371244054981570,1.215999241492308  -1.797073386244699
1,38,4.754688304668656,-8937818308141018036,-366730902126098850,5628226002221646158,-1.223404303938977  1.8049848236958237
1,39,4.801160242072504,-4642439210057454739,-651084249389132620,-941456155242032906,1.7307059994989302  1.3438069003286568
1,40,4.905463239518586,-8334491276026183472,-738363882438638236,-7750079266431055046,1.2254004355316228  1.8449544742669115
1,41,4.908083548975791,-1985672666884573809,5501999742938799773,7050614088551154823,0.42801949265702177  -2.1736795676643363
1,42,4.9491062275954105,2314737383294530057,-5388023151105777728,9079927949841664097,2.126346644628428  -0.6540307137075727
1,43,5.369024740409855,6998156883930827784,6987749808583120950,-1344316515807606263,-0.4897762480059713  -2.2647613488619607
1,44,5.388917134252212,-2837390786679071782,-6551036920443283907,-366730902126098850,-1.8692136514956497  -1.3765745382341312
1,45,5.445921464025887,6070387672345666785,686079403609016292,-651084249389132620,1.7307059994989302  -1.5654322749082108
1,46,5.553531228863908,9106502310268777236,4734785281640744993,4505486521958372391,0.36923517334680245  2.327487189143576
1,47,6.086370397168723,-1489074314641172435,6293629975949944644,2035672385010652364,-0.520070316269047  -2.4116171469170924
1,48,6.186140925030014,-4826870002416799345,4352100873532649827,170531590369395186,1.2360465132297431  2.1583164601518954
1,49,6.720286702652223,-7325091259059608206,-3395876845057338359,878880245169256455,1.6475309261628173  2.0014815887210435
1,50,6.782635336476919,-8632371937173665733,4734785281640744993,3231449431408461493,2.5140622204441163  -0.6797988586431423
1,51,6.79723545259556,3825741000552924834,8632554532622254188,-4113341223179752645,1.6457345211137246  2.0220764917802043
1,52,6.83830533919011,2550219959497688731,4734785281640744993,3231449431408461493,-1.192102648081383  2.327487189143576
1,53,7.079766231400918,-3338609663182958397,-7298064686567859440,-8826024942760373139,2.5668335854347015  0.7008078025288764
1,54,7.118436425844077,-8303588394637000676,-7298064686567859440,-581357820332081986,2.5668335854347015  -0.7278748316355719
1,55,7.226642052276521,8972372675674024295,5645011978683535275,-4288401578736536791,-1.379952025878588  -2.3070271906828714
1,56,7.351387650753702,5832174155706929002,-3569394160135499437,2352668042686110486,1.5931057508408735  2.1939466076893117
1,57,7.458285727916008,-3694808176066771685,7050614088551154823,6293629975949944644,0.42801949265702177  -2.6972365565188445
1,58,7.650182548229764,3880430325012463885,-3463323687429782577,6293629975949944644,-0.6124520441700962  -2.6972365565188445
1,59,7.737507308804429,6979036246407189973,-4644773130510083918,-5941371244054981570,-1.4756030698731104  -2.3579870417340043
1,60,7.74653132701431,-5845809598207659154,-8356904395999365981,-8003145565942162711,-2.783241264761546  0.009969410356720054
1,61,7.901975793217411,-7028279670133788110,-1321274626323464502,3858890724135367548,-2.6904844254337172  -0.8144135004504847
1,62,8.085713211375875,8037113593362877579,7050614088551154823,9206663906240538003,-2.5679109181557136  -1.2212889616272458
1,63,8.417052428434928,5815006819906517798,6987749808583120950,-8563920795395581367,-0.4897762480059713  -2.8595754327039744
1,64,8.595566574634939,-2590356704750143405,-6756254533946898418,-8826024942760373139,-2.0422198111514116  -2.103545772636201
1,65,8.714619172342466,2766962815681965128,6912175298239031805,-8003145565942162711,-2.4776967992803827  -1.6048793547111928
1,66,8.799588448973338,6446234706269833813,-1208292085580123412,-3463323687429782577,2.7532732591084788  1.1041172082942614
1,67,9.031012134448858,7802641711536071407,4027378120437351422,5815699097072896225,2.2491327426451484  1.9930915785307937
1,68,9.04640851419545,-4904270141664504786,-8267582762948710619,4771770283051259130,-0.6303780397231034  -2.9409236714390103
1,69,9.152065845986622,-8628367398107782173,6293629975949944644,2035672385010652364,1.3700294902537635  -2.6972365565188445
1,70,9.24623291600399,-232103784839022153,5501999742938799773,9079927949841664097,2.126346644628428  -2.1736795676643363
1,71,9.323318746096174,-6516698059642364993,-3395876845057338359,5501999742938799773,2.1443963913453032  -2.1736795676643363
1,72,9.800568198513151,-6289176214636749960,6293629975949944644,4974692048379420098,1.589176880240685  -2.6972365565188445
1,73,9.857651739599975,2563538365855364493,-1321274626323464502,3858890724135367548,1.2677204823393797  -2.87237471759121
1,74,10.059870596225311,-7048900273156317953,-3569394160135499437,2352668042686110486,-3.121549787936029  -0.5619586440849913
1,75,10.147801414548923,9128021854106380748,-1321274626323464502,-563886094069734150,1.2677204823393797  2.92244524212279
1,76,10.29292288867477,-8163235496814794119,4027378120437351422,4734785281640744993,2.5140622204441163  1.9930915785307937
1,77,10.32978263865656,-5750192261724865268,-366730902126098850,-581357820332081986,-2.659287954487877  1.8049848236958237
1,78,10.54019255488006,8695572370091759260,-2916869137466421414,6609772540747952517,-0.08470900527521419  3.2454609748547805
1,79,10.796412265252622,4173647356322415517,2035672385010652364,8644595236908833136,2.2317067464046625  -2.4116171469170924
1,80,10.821208317360647,-4080377035890310975,-6551036920443283907,-366730902126098850,-2.7501341973780846  1.8049848236958237
1,81,10.989026097662437,7984890050021762767,6070499764720871404,-3821258318059848727,1.8947617552525697  2.720092643366148
1,82,11.034347625647973,7328893594429811814,-1208292085580123412,-3463323687429782577,-0.6124520441700962  -3.264850703974049
1,83,11.15449305320256,-3695550119486649140,5628226002221646158,-9108189090349588730,3.3028294134003984  -0.495793222200283
1,84,11.193727255802866,7690080597603953773,5827783770526831326,159611222488127890,-3.2577266177057167  -0.7621971792748488
1,85,11.206676920919563,-7541766425128113505,2035672385010652364,8644595236908833136,1.3700294902537635  3.0544551260011295
1,86,11.599212186449439,3899819667032341792,-2692036725528384243,-581357820332081986,-2.659287954487877  -2.1277687284019193
1,87,12.29324629895807,-7615762275727025811,5645011978683535275,-4288401578736536791,1.5962325947784004  -3.121744352493504
1,88,12.33368313586012,1982022839708780018,6293629975949944644,5815699097072896225,2.2491327426451484  -2.6972365565188445
1,89,12.339338303002968,-9097241607390707258,4352100873532649827,170531590369395186,3.506891907180303  -0.20260171360644463
1,90,12.434590782611487,-6031778907510125279,500953012293068644,-1226356433903770473,3.5104709430388334  0.33344345951229837
1,91,12.57377054568445,-5002668966810228157,-2916869137466421414,6609772540747952517,-1.8238961044629276  -3.040916563440932
1,92,12.667698645177495,-8739306019545309927,7083059793998546730,4027378120437351422,-3.3416502927782235  1.225182421500043
1,93,12.878903951814976,-6260813336929762117,-4113341223179752645,8949133334805118631,-2.9648120704700385  2.0220764917802043
1,94,12.914563278835288,1807828360595997214,-8886455489642158939,-8826024942760373139,-2.0422198111514116  -2.957008880909217
1,95,13.764756326423644,-2500226035133107456,-5783408921376479644,8198030684869961958,-1.4223912700929806  -3.4265958911413703
1,96,14.294928904549252,-8263621104101071052,6987749808583120950,4603745289603421534,0.7538091167700873  -3.704956237261589
1,97,14.34531331452975,4292581339052658891,8661668979544921830,3499772768590475625,-1.3960483371050554  3.5208468235633257
1,98,14.78801347039456,-7869235337340567296,-8003145565942162711,-8267582762948710619,-2.4776967992803827  -2.9409236714390103
1,99,14.954893404711344,-347781223064096850,-4113341223179752645,8949133334805118631,3.6645453376587254  -1.2353140786678671
1,100,15.111063809974103,-7199981161478366635,-738363882438638236,-7750079266431055046,3.8288353544181026  0.6716276042064582
1,101,15.401976404849758,-6019892879970212824,-5144124740837289320,-5783408921376479644,-1.4223912700929806  -3.6577013928986926
1,102,15.55436454139181,4788107049576862436,-7050229690777724476,2229217654174053538,-3.554090456150756  1.7096214700599432
1,103,15.633249687946337,1408372128578061920,6987749808583120950,4603745289603421534,-0.4897762480059713  3.923438404618522
1,104,15.846072489063108,-5124902508167649509,-8267582762948710619,-6140734768720475395,2.6827300363310504  -2.9409236714390103
1,105,15.918330772070142,-3250164317171526857,-7298064686567859440,8644595236908833136,2.5668335854347015  3.0544551260011295
1,106,15.956399010965368,759132929790224805,-6210624585699818290,5023589339170592312,3.6568399096478226  1.60745789561415
1,107,16.340242235184682,5578941300232820052,-5144124740837289320,6664294456840950945,-1.7208901056057142  -3.6577013928986926
1,108,16.522687959993128,-8357080993245639760,6987749808583120950,-1344316515807606263,1.6721205817672287  -3.704956237261589
1,109,16.58382329485225,-4169017080467149779,4027378120437351422,4734785281640744993,-3.3416502927782235  2.327487189143576
1,110,16.686990721914096,-3908457575335023211,5501999742938799773,7050614088551154823,-3.8981333987078406  -1.2212889616272458
1,111,16.747836363690556,-1368061427440671621,-1499685226025595706,500953012293068644,3.5104709430388334  -2.103432937312383
1,112,17.34335178576649,-1591207986882433361,-6756254533946898418,-8826024942760373139,-4.105145577160588  0.7008078025288764
1,113,17.679563669109534,2761541235552252159,-3111206233692020270,7028947867941103032,-1.4441077783772416  3.948938641399722
1,114,18.16686931395699,-6860667622545281981,2105040844413574635,-1499685226025595706,3.7070796042419145  -2.103432937312383
1,115,18.279276634759654,-1173135367928769412,-4272045353530144482,4197777483271073944,3.885868422491593  -1.7830600769021636
1,116,18.39713765313455,-509283399259188012,-5144124740837289320,-5783408921376479644,-4.2802144302204645  -0.27731225084199895
1,117,18.464579858067193,2987257704405698398,-5144124740837289320,6664294456840950945,-4.2802144302204645  0.37992668950693353
1,118,18.730361708921986,4914847798626589770,-5783408921376479644,8198030684869961958,-4.318965110353976  -0.27731225084199895
1,119,18.84904958714353,-8387122583160906054,-7298064686567859440,-8826024942760373139,-2.0422198111514116  -3.8312384198956115
1,120,19.06665253015425,-1190384103532734306,-8625985247893938529,-3576367576674565145,4.108781652664514  -1.47802769286699
1,121,19.201372544110853,8622820957523826407,-3395876845057338359,5501999742938799773,-3.8981333987078406  2.0014815887210435
1,122,19.576789830171272,369329213708144559,-1499685226025595706,500953012293068644,-4.39998297835986  0.4657677750926563
1,123,19.658902832032307,8995052250496868681,-7298064686567859440,8644595236908833136,2.2317067464046625  -3.8312384198956115
1,124,19.797273252664905,8942336431461798825,-6756254533946898418,-6922653460352506309,-3.9207612060783905  -2.103545772636201
1,125,19.851441696893648,5552945897482205116,6912175298239031805,8661668979544921830,-0.9507795028520114  -4.352868023941242
1,126,20.207810814740217,-3299489885314669254,-4272045353530144482,4197777483271073944,3.7540336336197475  -2.472861155097862
1,127,20.455939293062283,-6912259795304516677,4734785281640744993,4505486521958372391,2.5140622204441163  3.7597114842495403
1,128,20.61758382684915,-5154594883057037202,-5577927176024771325,-6751711619538341508,-2.26264331647712  3.9367536180526423
1,129,20.784096208345403,-1337291220376371962,6070499764720871404,-3821258318059848727,-0.9213540311351514  -4.464885548102707
1,130,21.75020025496854,424165887737059250,-7298064686567859440,-581357820332081986,-2.659287954487877  -3.8312384198956115
1,131,22.415631250156473,7868860409082738564,8661668979544921830,3499772768590475625,1.862302665064501  -4.352868023941242
1,132,22.479778578747784,-8364296815385280671,-8625985247893938529,-3576367576674565145,-2.4097523373012972  4.083242859740126
1,133,22.881096879166435,3534146326991313950,-8356904395999365981,-8003145565942162711,-2.4776967992803827  -4.09171302146206
