generation,i,fitness,hash,mom_hash,dad_hash,values
0,77,15541.950530975473,8255826399107588542,0,0,-3.7208016723717807  1.3865705120288032
0,78,15769.069506939226,-5326684793000017326,0,0,3.7118850442816953  1.223523609562867
0,79,17411.629061680604,-9192470447126374390,0,0,-3.9243048604486477  2.2140470383766573
0,80,18002.876224619034,-4229273337389323768,0,0,3.424223884219643  -1.689980337811849
0,81,19103.794630503075,1325754433754984957,0,0,-4.617004965826492  7.506505353941542
0,82,19622.77873979638,-2757943437429629548,0,0,-3.7666257879362695  0.18744910550679883
0,83,19983.161695236933,-928196284008039169,0,0,3.863830166541284  0.795903620907426
0,84,20356.235375997825,8399922545258248074,0,0,-3.4359335067626144  -2.454991312345833
0,85,21136.553498116515,-4939110923683001119,0,0,4.612863250879366  6.744581295662989
0,86,21775.324502790543,1601021694695335127,0,0,4.66580566355616  7.017831979353259
0,87,22150.803447055812,-5693023451637200316,0,0,3.7236120753913102  -1.0153667886093225
0,88,22940.444665946277,1527385912794722802,0,0,4.000271342918008  0.8590393581824971
0,89,23258.91074600789,7480787478627150486,0,0,4.805684199071607  7.848477338947237
0,90,23727.500913528573,-5219751272269702127,0,0,4.146883289536081  1.7961221819129314
0,91,24385.435590138386,-8152022418490259945,0,0,4.688821561537088  6.3735684665464625
0,92,29486.96430302744,5635063322939438329,0,0,-4.434924487633458  2.505389448587813
0,93,31784.94706379956,-4092378310037900646,0,0,4.135901934772697  -0.7198904032695639
0,94,37376.76405451748,-4504117762091959647,0,0,4.708366551314519  2.8392013424162688
0,95,37952.139471530994,8560690353909562739,0,0,4.423738273582625  0.09116021079844039
0,96,39844.77746925116,8602774873588798007,0,0,4.419865737592435  -0.42301373369799666
0,97,41234.66991117599,5964777081681462034,0,0,4.5593634995884855  0.4845935959065857
0,98,43153.17958934894,-7026349114276198063,0,0,5.381309101268892  8.18976507317182
0,99,47530.415178055795,-4510000184250740536,0,0,4.81663768692172  1.4018683077066036
0,100,50083.216921002044,-5046348150761686846,0,0,4.656063291616963  -0.6973679104795476
0,101,51076.59210487236,-822294709043885872,0,0,-4.861882247667525  1.0453713667895768
0,102,52811.19941956066,-490605749121056051,0,0,5.176380635303918  3.8180243365377606
0,103,57122.24975286702,-8739143518347285356,0,0,4.663681608361383  -2.1475271071595445
0,104,61456.640422425204,-9174752390824692407,0,0,-4.954731471585574  -0.2339331607887596
0,105,62712.3712184216,7585233903852813101,0,0,4.686223791957589  -3.079031604641216
0,106,66335.24490773011,967618141075897738,0,0,4.961642051290315  -1.1346906078931052
0,107,68231.07354698835,1933066887215658055,0,0,4.6961039456433245  -4.065071002474625
0,108,68660.9778372052,-1487289697584472168,0,0,5.611915938436379  5.294419583760963
0,109,71050.24472819234,-4701654993693463917,0,0,5.398550237092502  2.492722294532273
0,110,88571.5593886466,-5942089826298487599,0,0,6.281333484407291  9.698862451325192
0,111,91606.45609616037,2769985420544483094,0,0,6.06158981156573  6.480545223486471
0,112,96802.48007999841,-2281736834698719353,0,0,6.075430414022179  5.801897792239341
0,113,97350.41117791142,-8311644597813739597,0,0,6.082802436456445  5.803598409122133
0,114,99696.21058538287,1716721024526004815,0,0,5.2142803987271975  -4.383174137465667
0,115,139445.81119939318,-4476535991072521928,0,0,5.967214091165008  -1.731496042372986
0,116,151430.78889881098,-7260757999189648395,0,0,6.427333694258843  2.400294215701023
0,117,159040.47209208144,4496556260719800593,0,0,6.592030534086849  3.578908732258931
0,118,175087.38652632944,-1093545250303703326,0,0,6.087215724803006  -4.786156864799232
0,119,185371.3927552429,-7318296741741996668,0,0,6.215234197703804  -4.422483359589852
0,120,195328.1981316304,3378814789507755096,0,0,6.786621970341995  1.8660763437272703
0,121,206089.78954151116,2319770838167163624,0,0,7.14605301429099  5.67312097298827
0,122,214925.31135855603,9156008795948190046,0,0,6.523687291338344  -3.7982512321572006
0,123,230714.1916414859,2937777586301968846,0,0,6.702110736390177  -3.111044128763956
0,124,258485.2883974437,1704353659929489930,0,0,7.239375685444145  1.5709405252713688
0,125,270455.6647996818,7427650615973918190,0,0,7.222111533767043  0.15726521173631713
0,126,282504.8040498266,-3005477900189866178,0,0,7.102326400515276  -2.7046375108044662
0,127,303897.0408836951,-6212476451996236089,0,0,7.916299021627127  7.545271598834617
0,128,307472.18685325945,1722687044202876257,0,0,7.778200597844689  5.054372865365179
0,129,309743.9010637862,-6450939269304179555,0,0,7.506711810854529  0.6998854012344227
0,130,318642.29143274296,-8707829450954288760,0,0,7.6953335907226545  2.7737205563094056
0,131,320518.2975891944,-2161058672608509436,0,0,7.791324414561016  4.094474209685121
0,132,347310.9552306171,5549689330404580549,0,0,8.280194693774682  9.633027204402527
0,133,373671.5287143438,-3002293006440908157,0,0,8.09372689757782  4.383853110254826
0,134,378020.39567631553,-3916747751941584181,0,0,7.5653507039065495  -4.2453265541964615
0,135,396488.1664495149,7641983642844928345,0,0,8.349006832318503  6.742897484647617
0,136,412908.839862835,-733063297858117395,0,0,8.204573602635241  3.0610838433624217
0,137,473173.1002240877,6466032942735304912,0,0,8.28820741269522  -0.08933559820749348
0,138,473839.2011256847,1264554415474986015,0,0,8.392657820522121  1.604696042601753
0,139,476155.0492971695,-8992010635541739627,0,0,8.837162635414765  9.095905172475454
0,140,573688.7956556379,-2157330675613908220,0,0,9.003028219440111  5.316498450745977
0,141,618431.7746356799,-7319877077581037377,0,0,8.97926739583098  1.9908578805875479
0,142,623804.9570994778,8740207182561193935,0,0,9.175785002525881  5.217937933868951
0,143,632563.4129534352,-5427360707608778585,0,0,9.343379038898547  7.769252991619698
0,144,632701.8852822698,1472792778118188684,0,0,9.156747841867041  4.307653337517035
0,145,639725.7289809658,3673932928298207861,0,0,9.140129441343348  3.5632523317788003
0,146,701324.2968399441,-233047542394178978,0,0,9.575295809907331  7.945573278661328
0,147,730128.9051746975,-1247375257845533296,0,0,9.589095020354462  6.50747952449677
0,148,735203.2906503858,-4350105837241314149,0,0,9.655727185767692  7.493440181134142
0,149,737137.0229117733,-1703087548572989892,0,0,9.759311556388331  9.391946161712891
1,0,0.07676130295885658,-4071418753113028751,8026222076244204470,4859538910184039840,0.7737221773864889  0.582658622142211
1,1,2.2275623304337944,-6084561503504439943,7095690682175589127,-2757943437429629548,0.574906554963758  0.18744910550679883
1,2,2.6580894799008314,-5402882073439202067,6787791629909255204,-4939110923683001119,2.60277678711088  6.744581295662989
1,3,3.9422582466918916,8119658948185780488,-928196284008039169,8026222076244204470,0.7737221773864889  0.795903620907426
1,4,5.082183328457633,4154449054988682070,-8602105400135634339,-1765186515452547533,-0.16383174818279755  0.21991282285902702
1,5,21.03757804329289,841797058679514867,8852982638520722567,-5309892764829225595,-1.269985948018601  2.0114209771478118
1,6,21.74741982267488,3186439264814660699,5028177726420255548,1450416821740617787,1.0658971542193063  0.6698420148186459
1,7,22.658033668095932,1382171151840234664,-7310185188980193637,-2496990985089895886,-0.28152576270760044  0.5376858705004892
1,8,22.908095769993608,-3589539968802787285,-2929108608148262604,-8152022418490259945,-2.458185301450777  6.3735684665464625
1,9,45.67728800170675,5463512662156654704,8429828193633537531,-921885489067632451,-1.4847568495282553  2.8330191820454607
1,10,53.38129011472809,4034383051235018923,7526595171022570811,-811778137414744781,-0.5947440155284607  -0.3592878423380883
1,11,64.39083238833945,274007608011929840,3830039402904614487,-155254021021262511,2.7784353687779815  6.937219871643945
1,12,78.5994502875267,-2471943383602833830,4859538910184039840,-2879247276167573195,-1.2006148802744088  0.582658622142211
1,13,80.07701198323073,-2267094713454671973,4613574717684183237,-4486758252941128321,-0.7477918983899565  -0.31843040460607774
1,14,98.22118255703168,690536006362239497,-4510000184250740536,7113389469274939839,-0.6516610269209462  1.4018683077066036
1,15,110.22425816048919,-8660645974538367518,-2194081081653893326,-3375614011687783881,2.6233955647744187  7.919454717095597
1,16,119.18128792903985,102123132338685665,-5106191057941356816,6787791629909255204,3.147740375101707  8.837902713161276
1,17,147.28114856872293,3892693804713305715,-3375614011687783881,8966391418201231449,-2.600093771226595  7.919454717095597
1,18,150.52737566811535,-8998909067423912672,-8243301210313588380,8852982638520722567,0.8857641763553996  2.0114209771478118
1,19,155.88889276476328,-7868041817270725018,1543704442812035211,8026222076244204470,0.7737221773864889  -0.6497036672383185
1,20,184.37067708904544,2227400968797162592,-8152022418490259945,3830039402904614487,2.7784353687779815  6.3735684665464625
1,21,200.27168025621262,-364548651826266737,1543704442812035211,1325754433754984957,2.9845761218181206  7.506505353941542
1,22,208.58370378806555,-2593794271015556350,4859538910184039840,-2879247276167573195,2.7485956305565127  6.121159730647413
1,23,211.5809012328794,-6937847460361624979,-4486758252941128321,1450416821740617787,1.0658971542193063  -0.31843040460607774
1,24,214.9803990423398,7508516350256924972,7095690682175589127,-5219751272269702127,0.574906554963758  1.7961221819129314
1,25,392.20966770577655,3379256269453509819,7649765813202043653,967618141075897738,0.9196311717437142  -1.1346906078931052
1,26,413.2044735705706,1024250856531132110,-8842768067204266854,7113389469274939839,-0.9295629087662949  -1.1594771305901608
1,27,419.624105301324,-19630758183114646,8429828193633537531,-8243301210313588380,0.8857641763553996  2.8330191820454607
1,28,427.0677282855019,3148431627438582780,-4486758252941128321,8429828193633537531,0.8754969909462078  2.8330191820454607
1,29,431.4616222382978,7099650197996350233,8852982638520722567,-5309892764829225595,-1.8276909804688874  1.2826258871093144
1,30,464.01702710129564,-1363321207020554660,-801582745744454862,-7310185188980193637,0.07183248368293516  -2.146944952706669
1,31,520.6510614336119,5977834822613580851,-5106191057941356816,6787791629909255204,2.60277678711088  4.498305162590842
1,32,614.9443726753805,-1239705968013594857,8966391418201231449,-540964437285833066,-2.600093771226595  4.306952012105981
1,33,617.9880348573812,-3895707041224972778,-5326684793000017326,1661897857992791627,1.9255483773335662  1.223523609562867
1,34,674.9841996882727,2520648603239840866,-921885489067632451,-2314635045240741274,2.0536592558927858  6.8134246617722525
1,35,749.0422688528348,-4002370165350325205,8852982638520722567,-5863066832167972286,-2.1748121909386104  2.0114209771478118
1,36,811.353231309149,5322340588038761354,-3005477900189866178,-811778137414744781,0.378299127230469  -2.7046375108044662
1,37,857.7894645635736,518848823017840888,-5942089826298487599,6787791629909255204,2.60277678711088  9.698862451325192
1,38,942.93432556575,-1898293046408641924,-2879247276167573195,-3363061689643875482,-1.2006148802744088  -1.6213520463201112
1,39,1015.3738981889209,-7410165846757989822,7113389469274939839,-8838907830298586872,-0.6516610269209462  3.60687188288248
1,40,1041.697139713547,3114890185101027979,2872505186992924640,-490605749121056051,-0.7715936850821628  3.8180243365377606
1,41,1129.4948341407296,2680433982372807107,7526595171022570811,-811778137414744781,0.378299127230469  3.5033309399225985
1,42,1235.6855125956693,4057209577639038593,-490605749121056051,-6004642487950811095,-2.7043822151674073  3.8180243365377606
1,43,1367.0664496056986,1651768999757190006,-4938624720683609860,-1765186515452547533,-0.16383174818279755  -3.6687131698905278
1,44,1392.15790007282,-2004446204786641239,4613574717684183237,-4486758252941128321,0.8754969909462078  -2.9646474699890346
1,45,1434.011835463411,5639909258211992509,-4350105837241314149,1661897857992791627,1.9255483773335662  7.493440181134142
1,46,1520.0514770581244,3540389392745420878,-6824681191079203458,5903820038442558233,-0.0690357452136574  3.902083780577229
1,47,1590.4513097023575,-3252481701663225870,-1487289697584472168,-1748064912174634828,-1.1454905712579162  5.294419583760963
1,48,1637.0599261219436,2937857795090709161,8852982638520722567,-2929108608148262604,-2.458185301450777  2.0114209771478118
1,49,1667.7596973411178,3933144958156011429,-1146202554804171355,8026222076244204470,-0.5900168466134668  -3.7326049874101317
1,50,1838.4764704020383,5684647485734342789,7113389469274939839,-8838907830298586872,-1.7661644117707427  -1.1594771305901608
1,51,1988.863774078052,3292155283346212636,5028177726420255548,1450416821740617787,-0.5508118865054588  -4.153576937082894
1,52,2134.327909395204,3420012367099891950,7649765813202043653,-801582745744454862,0.07183248368293516  -4.613786310100437
1,53,2216.0547109989657,-508637005476260764,6637419224680463523,6551446465083363474,-0.893124355672116  5.501361996516078
1,54,2308.6626113336097,-2241412597048807247,-4938624720683609860,1450416821740617787,1.0658971542193063  -3.6687131698905278
1,55,2324.50677129936,-4167437276766621049,-5326684793000017326,1661897857992791627,3.7118850442816953  8.964409609145207
1,56,2335.8575624456766,4652268057370600952,-801582745744454862,-7310185188980193637,-0.28152576270760044  -4.752114948873957
1,57,2377.9176192644604,-3099281810103549683,-155254021021262511,-1765186515452547533,-0.02797653857236071  -4.874523338043858
1,58,2407.5133633717983,-5234667899236472907,2319770838167163624,-4486758252941128321,0.8754969909462078  5.67312097298827
1,59,2420.7262690634248,-7499208755913580346,-4486758252941128321,1450416821740617787,0.8754969909462078  -4.153576937082894
1,60,2431.6785698732697,2986016235281750802,8852982638520722567,-2929108608148262604,-1.8276909804688874  8.263545557909596
1,61,2456.607352191195,5755562100196141837,-4938624720683609860,1450416821740617787,-0.8939912768263873  -4.153576937082894
1,62,2458.060811639444,5627956618823377533,7649765813202043653,-8311644597813739597,0.9196311717437142  5.803598409122133
1,63,2534.520177857722,-6552753030437425485,1601021694695335127,4992106578765331032,1.408401862090142  7.017831979353259
1,64,2678.2849454268244,-7056100719022108002,8852982638520722567,-5863066832167972286,-1.8276909804688874  8.507938339555404
1,65,2689.046858578794,7257396747799227429,-7310185188980193637,-2496990985089895886,1.7430217282846519  -2.146944952706669
1,66,2691.121734188853,2044430042409250376,8429828193633537531,-921885489067632451,-3.461474598983336  6.8134246617722525
1,67,2817.297016406267,-2284351195077756920,1325754433754984957,-921885489067632451,-1.4847568495282553  7.506505353941542
1,68,2936.5568822992955,2763146463721997459,-6730989249406979313,8429828193633537531,-2.8702232951798297  2.8330191820454607
1,69,3123.231125368089,5419494274026355110,-4938624720683609860,-1093545250303703326,-0.8939912768263873  -4.786156864799232
1,70,3133.5837410740205,7826528083342064969,7649765813202043653,-801582745744454862,0.9196311717437142  -4.752114948873957
1,71,3222.7240069074196,-8355580235893347399,-4938624720683609860,-1765186515452547533,-0.8939912768263873  -4.874523338043858
1,72,3276.123869281143,-4344015919402806753,-2879247276167573195,-3363061689643875482,0.6305042265356429  6.121159730647413
1,73,3336.730138138823,-1875325519162651801,-8707829450954288760,6915957114640645398,-2.9217864053598506  2.7737205563094056
1,74,3656.842199948616,-5757169137548214591,-921885489067632451,-2314635045240741274,-1.4847568495282553  8.246578856185351
1,75,3665.5921980857215,-5169926791130277333,3888722096194343639,-4939110923683001119,0.8307776566455622  6.744581295662989
1,76,3804.225895979576,-3041877182301349367,-8739143518347285356,7227200498940818704,2.0048678199254724  -2.1475271071595445
1,77,3907.936927502425,1106424291781010201,-4486758252941128321,1601021694695335127,0.8754969909462078  7.017831979353259
1,78,3951.540016196697,9115391667610027061,-9174752390824692407,-2929108608148262604,-2.458185301450777  -0.2339331607887596
1,79,4328.354773434066,-3194986041814102138,-3194986041814102138,-3194986041814102138,-4.043132536902936  9.78725487522939
1,80,4328.354773434066,-3194986041814102138,-3194986041814102138,-3194986041814102138,-4.043132536902936  9.78725487522939
1,81,4776.688338069522,1178841273629739639,-155254021021262511,-1765186515452547533,-0.16383174818279755  6.937219871643945
1,82,4804.867401293382,-4749241378469463855,6637419224680463523,6551446465083363474,-1.417653104732497  -4.91775731430886
1,83,4837.697174040324,-8781611124780558376,8966391418201231449,-540964437285833066,-2.253327177861629  -1.8702594545678721
1,84,4919.452372908831,8559300384801529893,1601021694695335127,-6824681191079203458,-0.0690357452136574  7.017831979353259
1,85,4993.466323362913,-8838153578078504757,-8243301210313588380,8852982638520722567,-1.8276909804688874  -3.7203321000516465
1,86,5344.822249729366,3925003103132687674,-8602105400135634339,-1765186515452547533,1.560798095792176  -4.874523338043858
1,87,5442.057691898686,-6975369381069578916,-4938624720683609860,1661897857992791627,1.9255483773335662  -3.6687131698905278
1,88,6052.649021350495,-4461250545382066103,-6824681191079203458,5903820038442558233,-3.024702364085863  1.379364440813899
1,89,6092.6201173522195,-1064307519495439241,-6730989249406979313,8429828193633537531,-3.461474598983336  4.189043499282883
1,90,6122.372360842568,-7787687073995615776,-3375614011687783881,992045484196327237,-0.3098259345882779  7.919454717095597
1,91,6605.594281058423,2946874563284021686,-1146202554804171355,8026222076244204470,0.7737221773864889  8.726095225957197
1,92,6670.618680103658,-3347386770256096142,-4938624720683609860,1661897857992791627,-0.8939912768263873  8.964409609145207
1,93,6683.875610709995,655812142786171634,-956527970373906228,-3194986041814102138,-4.043132536902936  8.186992754831925
1,94,7057.697167454866,-7053748371208893408,7095690682175589127,5705402230126252952,0.574906554963758  8.731420155004416
1,95,7553.743951707863,-3625348550297184886,4859538910184039840,967618141075897738,2.7485956305565127  -1.1346906078931052
1,96,7998.896943225169,5691869725621460657,-6949592270392819228,-801582745744454862,0.07183248368293516  8.948333530486892
1,97,8082.063570280166,7735184438534708180,-3194986041814102138,-4938624720683609860,-0.8939912768263873  9.78725487522939
1,98,8533.154610767231,-8024435325459152094,7095690682175589127,-2757943437429629548,-3.7666257879362695  4.9622685334938765
1,99,8673.796697538784,6593388630100514791,-956527970373906228,-3194986041814102138,-0.6895400582343028  9.78725487522939
1,100,9133.721271459191,-2753629454460459125,-8842768067204266854,7113389469274939839,-0.6516610269209462  9.980285196302635
1,101,9201.721343971747,2222782893050674158,3830039402904614487,992045484196327237,2.7784353687779815  -1.871208490945513
1,102,9338.599078894369,6997659377034635694,3830039402904614487,992045484196327237,-0.3098259345882779  9.758747117977668
1,103,9522.843719951394,3400777773871422136,3830039402904614487,-155254021021262511,-0.02797653857236071  9.758747117977668
1,104,12743.558922387816,-8535593622803135380,8026222076244204470,4859538910184039840,2.7485956305565127  -3.7326049874101317
1,105,13553.026904799415,2996370607063033461,-5106191057941356816,-4476535991072521928,3.147740375101707  -1.731496042372986
1,106,14961.849840053468,7499002706342375438,-8152022418490259945,3830039402904614487,4.688821561537088  9.758747117977668
1,107,14977.889881037328,-5632576940351037972,7095690682175589127,-5219751272269702127,4.146883289536081  4.9622685334938765
1,108,15149.487299076784,-3603719069730541698,-4486758252941128321,8429828193633537531,-3.461474598983336  -0.31843040460607774
1,109,15489.917206913073,7251562779665456152,6787791629909255204,-4939110923683001119,4.612863250879366  8.837902713161276
1,110,15981.655976404165,-8054805026017443742,1543704442812035211,8026222076244204470,2.9845761218181206  -3.7326049874101317
1,111,16686.670023067392,-4352897568411880048,3378814789507755096,1120675467487899730,-3.8437847413198103  1.8660763437272703
1,112,18755.956262840533,8475132999860105669,7427650615973918190,8255826399107588542,-3.7208016723717807  0.15726521173631713
1,113,18841.569332238676,-7491591057835735264,-2929108608148262604,-8152022418490259945,4.688821561537088  8.263545557909596
1,114,21066.151399336974,-8756166531854115527,1325754433754984957,-921885489067632451,-4.617004965826492  6.8134246617722525
1,115,23021.29729840698,4055769115451672568,7095690682175589127,5705402230126252952,4.486761908298869  4.9622685334938765
1,116,24658.678010889962,-278819419342748275,3888722096194343639,-4939110923683001119,4.612863250879366  5.579582175612723
1,117,24675.620101215038,2853829647153552494,8429828193633537531,-8243301210313588380,-3.461474598983336  -3.7203321000516465
1,118,25334.273184259226,858471518721686847,967618141075897738,1120675467487899730,-3.8437847413198103  -1.1346906078931052
1,119,26308.53375685278,-5300862769811459972,1601021694695335127,4992106578765331032,4.66580566355616  5.553979903721821
1,120,26558.24691489503,-2772508592873430456,-9174752390824692407,-2929108608148262604,-4.954731471585574  8.263545557909596
1,121,26961.187001624414,7489308264181058439,-2194081081653893326,-3375614011687783881,-4.128508649907063  0.6327326491936525
1,122,31915.40708187621,5003699331950816869,-6949592270392819228,-801582745744454862,-3.6203305219581434  -4.752114948873957
1,123,33613.674788741715,2097967649234280649,-5219751272269702127,967618141075897738,4.146883289536081  -1.1346906078931052
1,124,34834.436686649555,-3669305061600103884,-928196284008039169,8026222076244204470,3.863830166541284  -3.7326049874101317
1,125,35803.43065259155,1698083601800141853,-3375614011687783881,8966391418201231449,-4.128508649907063  -1.8702594545678721
1,126,35807.020917499525,-8644268144221024356,-3375614011687783881,992045484196327237,-4.128508649907063  -1.871208490945513
1,127,36710.73015155585,-5516095125739974110,-8739143518347285356,7227200498940818704,4.663681608361383  2.593384810036838
1,128,40087.993151022616,2577948872677131438,-3194986041814102138,-4938624720683609860,-4.043132536902936  -3.6687131698905278
1,129,41590.18983033263,-6736930592550541399,1601021694695335127,-6824681191079203458,4.66580566355616  1.379364440813899
1,130,46690.086722619846,-3168535293142257507,967618141075897738,1120675467487899730,4.961642051290315  3.01363483062773
1,131,47186.24085171387,7063156380538975699,-1487289697584472168,-1748064912174634828,5.611915938436379  9.776102696901367
1,132,48283.99287756981,3234007528393286905,1543704442812035211,1325754433754984957,-4.617004965826492  -0.6497036672383185
1,133,48802.17631368535,-8390518233011171523,-4486758252941128321,1601021694695335127,4.66580566355616  -0.31843040460607774
1,134,52099.01166384686,5050614004646609753,-5219751272269702127,967618141075897738,4.961642051290315  1.7961221819129314
1,135,57784.938216095536,2406476312922265639,4859538910184039840,967618141075897738,4.961642051290315  0.582658622142211
1,136,59352.972544621116,1912853278661959806,-4510000184250740536,7113389469274939839,4.81663768692172  -1.1594771305901608
1,137,80607.69636297575,-732990747229159390,2872505186992924640,-490605749121056051,5.176380635303918  -1.593506195268139
