generation,i,fitness,hash,mom_hash,dad_hash,values
0,145,41.38413637914208,-757715004525690746,0,0,-4.124800050315845  4.936614317936583
0,146,42.6039319209858,-6830056666770860917,0,0,4.237076498877941  -4.964988888571861
0,147,43.170638172406235,3050883517521741447,0,0,4.761913698973685  -4.527120066436607
0,148,43.307170529788095,1282997901389709291,0,0,4.715806771005677  -4.590025820006366
0,149,43.77183612934305,3273374526477748610,0,0,4.793607082176371  -4.559952551403533
1,0,0.09235754413218439,2575477397988736460,-7027678255496162832,-3691876937689384153,-0.30200905544089807  0.03388324901600992
1,1,0.4652680673744851,385983190044767264,9059679585469601150,-7027678255496162832,-0.30200905544089807  0.6116033010098798
1,2,0.5437233645891149,-16936329830498543,-1059947629194296446,7939389011526491141,0.6457349966244781  -0.35601921117195356
1,3,0.7468747438741435,-376449596063258066,-167285993164876580,-5561415196032459635,-0.8559561313368924  -0.11922183147781329
1,4,0.8949232653769229,-1011758032456571648,-4588816218979617522,3541724449181476889,-0.309181000674589  0.8940527804323315
1,5,1.0105450399989206,-4946506202957988890,-2548415131036034542,-1059947629194296446,-0.9401039098288129  -0.35601921117195356
1,6,1.1023493203653942,-229330295445931636,3228507836303022285,-6150837655900507803,-0.520161496026315  -0.912020470393653
1,7,1.2419239256121481,-8316778629434758485,-8085052814770511916,-7449218638107276616,0.9703868740368611  -0.5479719338698992
1,8,1.494378220195043,1290325753546863551,9059679585469601150,-4026045261773457247,-0.007437937959986485  1.2224250068098028
1,9,1.597626979122095,-7153508144041974757,-4026045261773457247,2427007717748430364,-0.3214095235803516  1.2224250068098028
1,10,1.6413324185904932,-526695188707929511,4263094855162599870,3541724449181476889,-0.9176066937374152  0.8940527804323315
1,11,1.6578324140093026,-688245170260138322,-4026045261773457247,-1029607325596743518,0.40436310011591825  1.2224250068098028
1,12,2.336324941665657,7370191286651824723,-4026045261773457247,4263094855162599870,-0.9176066937374152  1.2224250068098028
1,13,3.010822619413826,7593327447236284792,-7261034445796796483,7939389011526491141,-0.47578947788178283  -1.6686662315007177
1,14,3.0707166484182316,-5717218505401292392,5800119112844216238,4020141083251070963,-1.4963100509319678  -0.9120158331400852
1,15,3.097510391639366,-8947165804911923338,7939389011526491141,1395488205846315535,0.6457349966244781  -1.6372344687837939
1,16,3.4476677050573894,-8281980323914932224,-4514565852020612282,1395488205846315535,1.8386252516757438  -0.2590847138634338
1,17,3.7214324659072116,7512469372885567133,-8556391767288456801,-4654557859367743719,0.9122756838419717  1.699760436819811
1,18,4.083884473262783,2091892511830949119,-9032322331462616421,-8085052814770511916,-1.945150696720865  -0.5479719338698992
1,19,4.209427513079763,-8800290720727011746,-7449218638107276616,6785208739335381262,0.9703868740368611  1.8076993189622916
1,20,4.32499512011659,4164955274672744097,-1029607325596743518,5988381761302969593,0.40436310011591825  -2.0399719614203606
1,21,4.631321077565186,-2276674925832216037,-8556391767288456801,-4654557859367743719,0.7336153708869064  2.023148428851342
1,22,4.818800736145521,-595633013010081848,-6270092543645673883,1946453545158636682,2.1700686308651917  -0.33106324694896827
1,23,4.944740969919206,-1713944805901200907,5907059722987010303,-2254032039477360492,-1.525995574279301  1.6174295895646251
1,24,4.9869207250819185,5135426027909427682,316978086062684101,-4026045261773457247,-1.8688493325594688  1.2224250068098028
1,25,5.071226421124468,5366972489410850718,5907059722987010303,-2254032039477360492,-2.2281237483690393  -0.326635857000376
1,26,5.208044946936561,-1668619211022816048,-567501780602010509,-2254032039477360492,-2.2281237483690393  0.4934668265349389
1,27,5.329388889078385,-2655652386160973179,5716546053413359364,4248768422976041429,2.29694584580953  0.2311464265281371
1,28,5.468850109372922,2855218109010514979,2427007717748430364,6433905666620329538,0.08330966049819022  2.33707287217164
1,29,5.824142892593429,6896377712162693238,-1059947629194296446,7939389011526491141,1.7434723687063762  -1.6686662315007177
1,30,5.84141266055351,167353078078301152,1946453545158636682,7376084941601748471,2.3941198355707085  -0.33106324694896827
1,31,5.967758052361526,3471304032919547895,-534497599795395590,6433905666620329538,0.14117560549710095  2.4388168239484598
1,32,6.051131582622201,1607337892373876795,2427007717748430364,6433905666620329538,-0.3214095235803516  2.4388168239484598
1,33,6.164989808250499,6881328237210035223,7939389011526491141,1395488205846315535,1.8386252516757438  -1.6686662315007177
1,34,6.200888218241912,-3729660899498187856,6027194546526627859,2538905373536952147,0.67403425214831  2.397199625640881
1,35,6.4924252644677445,4942640326744593358,-4748280832537425616,-4026045261773457247,-2.235643613636529  1.2224250068098028
1,36,6.774769813574747,-221256734724914649,-6627890899902984194,-2981222552443719405,0.8746329330162572  -2.4514867011791286
1,37,6.780726431570505,8132721819779764836,1503535278254685878,6578933635148272083,1.1544679502738164  -2.3340801578697072
1,38,6.825636992298191,-4768949625264578657,-6270092543645673883,-4588816218979617522,2.1700686308651917  1.454798656045937
1,39,7.112395888285953,-5790408430913932674,-7671179189391390965,-2830479726809551404,-0.0604017802474095  -2.666223455231931
1,40,7.117766500615007,-3246033090030622976,5988381761302969593,-7499546091667358400,-1.7193838714009657  -2.0399719614203606
1,41,7.204340404407036,-5168443530562865980,-4588816218979617522,-7671179189391390965,-0.309181000674589  -2.666223455231931
1,42,7.386090830013377,-1161537810056524913,-7671179189391390965,-8508543768030297766,-0.5266339495175769  -2.666223455231931
1,43,7.722155907355645,7958427553364470740,-6270092543645673883,-4588816218979617522,-0.309181000674589  -2.7616232574660695
1,44,7.783985520517424,-1752625871163415626,6027194546526627859,2538905373536952147,-2.468043595600735  1.3010558522721531
1,45,7.903352614595203,-9059546606286469121,5988381761302969593,-1051189792917066,1.9343906046127213  -2.0399719614203606
1,46,8.075282019424048,3873328158645680910,2538905373536952147,-3280621677289978162,2.5263680825826684  1.3010558522721531
1,47,8.37643206569337,-539005500029010555,3291399106967875893,-2830479726809551404,-1.7214323514972376  -2.32660755713379
1,48,8.553075477960773,3158673290779685240,2538905373536952147,5885575020415198717,0.67403425214831  -2.8458308637182994
1,49,8.617552489288455,1868151862224010115,-5339393743380426927,-2254032039477360492,2.4497906057639423  1.6174295895646251
1,50,8.688555542964032,-5455133113495921103,1776620997261306911,7376084941601748471,2.035488481987568  -2.131980811982129
1,51,8.741923322185045,8602439172388180458,-6285948914558208726,1203420977606844464,0.6331107525744448  -2.8880952368576187
1,52,8.801515735462814,-6308122026840654612,-9032322331462616421,7329905210787408440,-1.945150696720865  2.2400679682788978
1,53,8.81647208246283,6785670322675987866,2538905373536952147,-3280621677289978162,0.67403425214831  2.8917382159168037
1,54,8.904755790791786,6367937413114307588,7329905210787408440,2286440627105452758,-1.9715099006301329  2.2400679682788978
1,55,9.170662598345533,-762523584354525840,-9032322331462616421,-8085052814770511916,-0.04504373895403102  -3.027975174919136
1,56,9.217458354573939,999924880187335044,3291399106967875893,-2830479726809551404,-0.0604017802474095  3.035425831661331
1,57,9.286448682823318,-8436753229369284756,-6627890899902984194,-4026045261773457247,2.7914379422708597  1.2224250068098028
1,58,9.35971646946317,-5582291195227912459,3291399106967875893,1328962678956909333,0.38197708039395106  3.035425831661331
1,59,9.401655970088893,2428104033905386053,-534497599795395590,6433905666620329538,0.08330966049819022  3.065080010465725
1,60,9.448289128701944,5476306589161192806,4263094855162599870,-6797446631557013493,-0.8372218830799474  2.9575916971742418
1,61,9.613510356943971,4093092029877354640,5800119112844216238,4020141083251070963,-1.6752155520266059  2.609054083608112
1,62,9.831034964854748,-8010658365555606429,4263094855162599870,-6797446631557013493,-0.9176066937374152  2.9981715962337843
1,63,10.324524957229938,-8331365122756310786,-534497599795395590,-7123931772825282422,0.14117560549710095  3.2100770093009396
1,64,10.372660521919945,4309162907266552284,-4588816218979617522,-7671179189391390965,-2.873364124556246  1.454798656045937
1,65,10.504770923894151,4113901796239573818,-4727866293950991392,6578933635148272083,1.1544679502738164  -3.0285268160748924
1,66,10.58395965202541,9049664262837179382,-6355649644212575725,-7646386752204601723,0.6464416747088944  -3.188427953274932
1,67,10.589892356958813,-22092427946870465,3291399106967875893,-6270092543645673883,-1.7214323514972376  -2.7616232574660695
1,68,10.627516969921276,5508165267033478001,1861259138171138920,-567501780602010509,-3.2224226074540274  0.4934668265349389
1,69,10.737869828422255,-6038787837946535424,5716546053413359364,2427007717748430364,2.29694584580953  2.33707287217164
1,70,10.796830115570643,-8962037255261330016,2404865408790949202,413551315231394514,1.3730652834100132  -2.9852172187405097
1,71,10.804403184513658,-6814565740262742911,2086026557683086161,5929744459300241234,3.2084582065500067  0.7142822420693191
1,72,11.132288217132395,-2316248181681496216,1503535278254685878,9021255207135699290,-2.402995487472408  2.3147140005451297
1,73,11.57534298494615,2998238492125995238,-8556391767288456801,6138261608081336859,0.7336153708869064  3.3222208645038362
1,74,11.633998934532928,5199436231848123480,-7027678255496162832,5716546053413359364,-0.30200905544089807  -3.3974680962394075
1,75,11.646093546812773,-1616730558950737767,5716546053413359364,2427007717748430364,-0.3214095235803516  -3.3974680962394075
1,76,11.846277473605634,-5352251593134078149,-167285993164876580,-5561415196032459635,2.44535351885081  2.422090758301512
1,77,11.909778195256976,-2262834455042293127,-4727866293950991392,6578933635148272083,1.1075106803583719  3.268516221184945
1,78,12.073611830586682,-2752339243055697074,9059679585469601150,-7027678255496162832,-0.007437937959986485  -3.474702362457191
1,79,12.07418901786044,753354099550900043,-7027678255496162832,-3691876937689384153,0.025149755363710113  -3.474702362457191
1,80,12.085571931713949,8087425386852257182,-948780185254039269,6766976213376454141,-3.4747184854729882  0.1091026050387951
1,81,12.171960092553444,-35333737341568985,-4588816218979617522,3541724449181476889,3.171044143956432  1.454798656045937
1,82,12.469428945943122,-5416368651333115180,-8556391767288456801,6138261608081336859,-3.0951968278875657  1.699760436819811
1,83,12.886051604015584,5896080330429042307,7329905210787408440,2286440627105452758,2.1970317280937026  -2.83885596495581
1,84,13.056155472026889,5804295598168329557,3291399106967875893,1328962678956909333,-1.7214323514972376  -3.17692085693767
1,85,13.117753874792456,3535752588315805561,-2830479726809551404,3989846435348123139,-2.7757253376154485  -2.32660755713379
1,86,13.58312714090601,1626176806861185336,3417450199885193677,3228507836303022285,-0.520161496026315  3.6486379868325765
1,87,13.669324117198942,-9109607868271377823,-7671179189391390965,-2830479726809551404,-2.873364124556246  -2.32660755713379
1,88,13.759789709733822,-6774743262761601954,-2830479726809551404,3989846435348123139,-0.0604017802474095  -3.708927248501481
1,89,13.861583872728858,5162902677740635477,-4514565852020612282,1395488205846315535,3.3438072861567703  -1.6372344687837939
1,90,13.92300784218201,1441756374253440603,3291399106967875893,-6270092543645673883,2.1700686308651917  3.035425831661331
1,91,13.995582074176975,7253376811815935328,-9032322331462616421,7329905210787408440,2.1970317280937026  -3.027975174919136
1,92,14.072980377069293,2012858067452905841,-6627890899902984194,-2981222552443719405,2.7914379422708597  -2.506163320998837
1,93,14.322048370432043,8985166428627754082,-5339393743380426927,-2254032039477360492,-2.2281237483690393  3.05900521941136
1,94,14.61821111676785,672935750135632774,-534497599795395590,-7123931772825282422,2.2854968051194646  3.065080010465725
1,95,15.174458841394882,2634949984980264220,-4026045261773457247,-1029607325596743518,-3.8729555599641348  0.41794027317043536
1,96,15.287871938423454,-2269229358729842310,-948780185254039269,6766976213376454141,0.8587305299796721  3.8145057104825897
1,97,15.373843367263285,-3302720718485576473,9059679585469601150,-4026045261773457247,-3.8729555599641348  0.6116033010098798
1,98,15.379198905236688,8902907676537407319,9021255207135699290,1946453545158636682,3.907633047223894  -0.33106324694896827
1,99,15.456411303552875,-3232953467181867031,4226135262629987741,5907059722987010303,-1.525995574279301  3.62322353862315
1,100,15.505966100303468,4761776964370006896,-6285948914558208726,1203420977606844464,-1.571503195127557  3.610587737198384
1,101,15.614918192136285,-2819135440458661919,-8085052814770511916,-7449218638107276616,-0.04504373895403102  3.951314876559109
1,102,15.980520256676389,6537326668620404259,5771262503633285427,-7499546091667358400,-3.7472586938355628  1.3923263044811662
1,103,16.096254930212453,-5617938351003988535,5771262503633285427,-7499546091667358400,-1.7193838714009657  -3.6249102103333097
1,104,16.13602086610479,-1780222185462391201,2538905373536952147,5885575020415198717,-3.8004308354939407  1.3010558522721531
1,105,16.257059530453724,3920391163401257517,-7123931772825282422,-1357230696448146966,2.2854968051194646  3.321680882360984
1,106,16.295128615705796,8136280821955116392,-7449218638107276616,6785208739335381262,0.8259778217291736  3.951314876559109
1,107,16.45758560096187,-7052610308467133538,1503535278254685878,6578933635148272083,-2.402995487472408  3.268516221184945
1,108,16.9702810878758,3245442773927813175,-567501780602010509,-2254032039477360492,-3.7886940508144242  1.6174295895646251
1,109,17.346264081455146,5574937573915517147,5716546053413359364,4248768422976041429,-2.4090401857359134  -3.3974680962394075
1,110,17.349516726247245,-3862896528280438251,-7027678255496162832,5716546053413359364,2.29694584580953  -3.474702362457191
1,111,17.57790905761549,4301205352416532592,-9032322331462616421,-5338019620656166679,-1.945150696720865  3.7140675579022284
1,112,17.759003893261443,-3060213940256710226,-2548415131036034542,-1059947629194296446,1.7434723687063762  3.8365750341702975
1,113,18.402246979288147,-5080595620910686541,4226135262629987741,5907059722987010303,4.277330475449586  -0.326635857000376
1,114,18.802869610114392,-5716872197673177218,4263094855162599870,3541724449181476889,3.171044143956432  2.9575916971742418
1,115,18.93944197897236,9155185408682084001,1946453545158636682,7376084941601748471,-3.79395569245509  -2.131980811982129
1,116,19.75200070063202,2064801075756928653,9021255207135699290,1946453545158636682,-3.79395569245509  2.3147140005451297
1,117,19.8002496085155,5764919749521767425,6047759813414505425,-8016958269436360580,-3.408352816865851  2.860660882432261
1,118,20.461694379297704,1156113217032579746,-4026045261773457247,2427007717748430364,-3.8729555599641348  2.33707287217164
1,119,20.64903799710799,-4623160613810132204,-9032322331462616421,-5338019620656166679,-3.3882745368670193  -3.027975174919136
1,120,20.71752621511737,1440323881997186593,1503535278254685878,9021255207135699290,3.907633047223894  -2.3340801578697072
1,121,21.004805078580777,-6252210127601374847,-1029607325596743518,5988381761302969593,4.564003835081977  0.41794027317043536
1,122,21.00957181551523,-2217182932307156685,-6627890899902984194,-4026045261773457247,-3.8729555599641348  -2.4514867011791286
1,123,21.780110715873583,-4090686097454700168,1503535278254685878,-6104495915633994837,-4.041309259696974  -2.3340801578697072
1,124,21.882921766173627,7826916309328755926,-7671179189391390965,-8508543768030297766,-2.873364124556246  -3.691436085575199
1,125,22.02066281248989,3318023303157901472,-6270092543645673883,1946453545158636682,-3.79395569245509  -2.7616232574660695
1,126,22.551388887708963,-3462773530940668108,-8016958269436360580,2404865408790949202,1.3730652834100132  4.545996108137703
1,127,22.76870354479318,1734868759666234169,5988381761302969593,-7499546091667358400,4.564003835081977  1.3923263044811662
1,128,23.747133416651117,-7133141693262682100,-4026045261773457247,4263094855162599870,-3.8729555599641348  2.9575916971742418
1,129,23.892417082796968,131056407128266691,-7261034445796796483,7939389011526491141,0.6457349966244781  4.845146375181183
1,130,24.0931443269168,5019781229327030626,3417450199885193677,3228507836303022285,1.2928516822237475  -4.735153519653616
1,131,24.234436243336738,6045190441034864711,-7123931772825282422,-1357230696448146966,3.732270332879744  3.2100770093009396
1,132,24.766054995765202,6314268485181560908,6047759813414505425,-8016958269436360580,2.0248393468524997  4.545996108137703
1,133,24.910554115009962,-510274539924608791,1503535278254685878,-6104495915633994837,-2.402995487472408  -4.374490462007799
1,134,25.849817858584764,-3838905021350575131,1776620997261306911,7376084941601748471,2.3941198355707085  -4.485310253651541
